,Dominant_Topic,Perc_Contribution,Topic_Keywords,0
3738,3.0,0.9020000100135803,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var","Ürün kalitesi 10 üzerinden 4 alır ancak satıcı firma ve serviste ki
arkadaşlar  işlerinde başarılılar Teşekkürler  ,-1"
3739,0.0,0.784600019454956,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ürün tıpkı göstermek gibi tek Kelim harika demek 
3740,3.0,0.7135000228881836,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var","tefalin kalitesini anlatmaya gerek yok zaten mağaza 10 üzerinden 10
tekrardan teşekkürler.  ,1"
3741,0.0,0.932699978351593,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",kapak kırık gelmek ve içinde Ml kadar eksik hiç iyi paket 
3742,3.0,0.5281000137329102,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var","ürünü sony olduğu için beğendim ama birkaç gün kullanıp öyle karar
vermek istiyorum  ,0"
3743,0.0,0.8659999966621399,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",Its Good For Its Price 
3744,0.0,0.20000000298023224,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok", 
3745,0.0,0.8847000002861023,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ürün çok kısa zaman almak burmak 
3746,0.0,0.829200029373169,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ürün kesinlikle beklemek daha güzel fiyat ta oldukça uygun daha ne 
3747,0.0,0.7121000289916992,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ürümek kenar deforme dolmuş bir şekil taraf ulaşmak bilgi 
3748,1.0,0.732699990272522,"., .., hem, bir, ama, alt, görmek, yok, cok, gibi, ve, kısım, icin, konu, de, -1, ,, sanki, kasmak, ses, urun, alınmak, ne, ,0, aparat, <, ekranmak, gerekmek, pek, Görür",Görür nitelik 
3749,4.0,0.6398000121116638,"., çok, ve, bir, için, ,1, ,0, güzel, ama, iyi, da, ürün, bu, Ürün, biraz, gücü, gibi, daha, fakat, göre, değil, gayet, yok, sık, ederim, de, en, olması, ağır, hızlı","ürün teknosada 369 TL ye satılıyor. burdan çok daha uyguna aldık ürün
rengi çok güzel. makina da güzel alınır  ,1"
3750,0.0,0.7897999882698059,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",üst cam demlik çatlak gelmek ve kapak oturmak zaten 
3751,0.0,0.8137000203132629,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",efe kendi ay infilâk etmek uğraşmak garanti kalite ve mark bilinen bir şey almak bütçe varmak 
3752,0.0,0.8392999768257141,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",çok kullanmak bir ürün 
3753,0.0,0.9380999803543091,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",se oldukça fazla ama günlük temiz için gayet kullanmak emişmek Gu iyi 
3754,0.0,0.8385000228881836,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",kapak hiç sağlam değil 
3755,3.0,0.4884999990463257,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var","ürün güzel ancak aras kurye ile aynı gün teslimat seçeneği ile ekstra
kargo parası ödeyerek satın aldım aynı gün teslim edemedikleri gibi 2
gün sonra 10 kere telefon ile aramam sonucunda zorla teslim ettiler onun
için de akşam işyerinde fazladan bir saat beklemem gerekti. aynı gün
teslimat hikayesine inanmayın  mağaza ve ürün sorunsuz.  ,1"
3756,0.0,0.8992999792098999,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",gerçekten muadil göre çok kullanmak ve kolay 
3757,0.0,0.6385999917984009,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",daha önce ütü Tefal yine Tefal tercih etmek buhar Gu gerçekten iyi ortalama düzey aman aman demek 
3758,0.0,0.7325999736785889,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",fiyat göre gayet iyi bir sorumak yaşamak 
3759,0.0,0.9380000233650208,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ürün gerçekten çok kalite beklemek gibi gelmek kargo kargo hız kadar süper 
3760,2.0,0.9663000106811523,"., -1, ,, bir, !, bu, de, ,0, için, ), da, ve, (, Bu, diye, var, ürün, VE, daha, sonra, ;, BİR, ürünü, iade, ne, 3, kadar, ..., yok, ''","ben ürünü 439 liraya aldım şimdi 589 lira olmuş şok oldum 1 sene de 150
lira zam yuh be!!!  ,0"
3761,0.0,0.866100013256073,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",çok güzel teşekkür hepsi burmak 
3762,0.0,0.7774999737739563,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ne iyi ne kötü bu fiyat anca bu çok bir şey beklemek 
3763,3.0,0.6043000221252441,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var",bu par anca bu kadar ses çıkmak yeter işte 
3764,0.0,0.8852999806404114,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ürün iyi kargo iyi teslimat güzel 
3765,0.0,0.6385999917984009,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",günlük telefon bozulmak Allah belâ vermek siz 
3766,0.0,0.8996000289916992,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",indirim almak şimdilik bir sıkıntı olmak kullanmak 
3767,0.0,0.8389999866485596,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",bu par idare etmek 
3768,4.0,0.6822999715805054,"., çok, ve, bir, için, ,1, ,0, güzel, ama, iyi, da, ürün, bu, Ürün, biraz, gücü, gibi, daha, fakat, göre, değil, gayet, yok, sık, ederim, de, en, olması, ağır, hızlı","Ürün iyi paketleme biraz daha özenli olabilirdi fatura yoktu
gönderilmemiş emailede fatura atılmamış amaçları ne anlayamadım? !  ,0"
3769,0.0,0.570900022983551,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",arzu mark fritöz diğer fritöz fark hissetmek 
3770,0.0,0.8664000034332275,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",hayır bozuk ürün gelmek çalışmak 
3771,1.0,0.6531000137329102,"., .., hem, bir, ama, alt, görmek, yok, cok, gibi, ve, kısım, icin, konu, de, -1, ,, sanki, kasmak, ses, urun, alınmak, ne, ,0, aparat, <, ekranmak, gerekmek, pek, Görür","Urunu yaklasik olarak 1 aydir kullaniyorum.  Yine gerek amazzondaki yorumlarda gerekse de youtube da izledigim videolardan yola cikarak almaya karar verdim.lk olarak soylemeliyim ki piyasadaki ayni islevlere sahip bilindik markalarin akilli saatleri arasinda en uygun fiyata sahip . Ilk izlenimlerin asagidaki gibidir:1) Urunun anlatildigi gibi 5 gun filan sarji gitmiyor. Ben ki saati koluma takiyorum ve kesinlikle ne kalp atis hizi ne diger ozelliklerini hic kullanmadan maksimum 3 gun kullanabildim tek sarj ile.2) Android icin bilmem ama Iphone uygulamasi tam bir rezillik. Senkronize sorunlari bitmek bilmiyorum. Mesela uyku verinizi uygulamaya aktarmak istiyorsunuz ve otomatik senkronizasyon acik olmasina ragmen bir turlu senkronize olmuyor data. Manual olarak yapmaniz gerekiyor. Durun bir dakika!O da mumkun degil cunku uygulama devamli hata veriyor ve data transferi basarisiz diye uyari aliyorsunuz.3)Benim saatte mi sorun var anlamadim ama  ekran dokunma hassasiyetinden memnun kalmadim. Cift dokunusla ekranin acilmasi ve saati gorebilmem lazim ama cogu zaman cift dokunus calismiyor.4) ""Screen Unresponsive"" hatalari cok fazla.5)Malum sokaga cikamama durumundan dolayi sportif aktiviteler icin henuz kullanip ne kadar dogru/hassas olcumler yaptigini degerlendirme sansi bulamadim.6)Icersine muzik dosyalarinizi kopyalabilmeniz cok iyi. Keske uygulamada yuklenebilseydi Spotify gibi mesela. O zamanda bu fiyata alamazdik sanirim.7)Bluetooth kulakliginizla baglanip muziklerinizi disarda spor yaparken telefonunuzu gerek kalmadan dinleyebilirsiniz.8)Telefonunuza bluettoth ile baglandiginizda gelen aramalara cevap verebiliyoprsunuz ve gayet guzel  bir ozellik bence.9)Sarj aleti cok basarisiz bir tasarima sahip. Acikcasi cok daha basit birsey yapilabilirdi.10) Turkce dil destegi urunde saglanmiyor.11)Kasa plastik ve saatin goruntusu gayet hos ve kibar bence.Genel olarak toparlayacak olursak aslinda  F/P olarak orta/idare eder bir urun diyebilirim.  ,0"
3772,3.0,0.8567000031471252,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var"," ,1 yönleri: Şimdilik çalışıyor

 ,-1 yönleri: Cok sesli ve geç kaynıyor yuvasına tam oturmuyor kapağı da tam kapanmıyor  ,0"
3773,0.0,0.9550999999046326,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ürün Koçtaş almak dan e hepsi burmak fiyat uygun ben almak gayet memnu şık ve güzel kalite 
3774,0.0,0.45660001039505005,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",biraz büyük ve ağır ama performans güzel çanta olmak taşımak 
3775,2.0,0.8136000037193298,"., -1, ,, bir, !, bu, de, ,0, için, ), da, ve, (, Bu, diye, var, ürün, VE, daha, sonra, ;, BİR, ürünü, iade, ne, 3, kadar, ..., yok, ''","Ürün zamanında geldi. Yalnız üründe defo vardı. Montajını yaptırdıktan
sonra gördüm. O nedenle geri göndermiyorum. Ama aynı mağazadan bir daha
alışveriş yapmam.  ,-1"
3776,0.0,0.7997000217437744,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",süper hız teşekkür 
3777,3.0,0.7221999764442444,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var","Eger útú yaparken zevk almak istyosaniz bu útú size góre ;ilik sicak buhar her sey múkemmel !

M.Hançer  ,1"
3778,0.0,0.7210999727249146,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ürün daha monte etmek kullanmak bir yok 
3779,0.0,0.8378999829292297,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",çekmek bence yeterli değil 
3780,0.0,0.8852999806404114,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",indirim almak ve çok güzel memnu 
3781,4.0,0.9544000029563904,"., çok, ve, bir, için, ,1, ,0, güzel, ama, iyi, da, ürün, bu, Ürün, biraz, gücü, gibi, daha, fakat, göre, değil, gayet, yok, sık, ederim, de, en, olması, ağır, hızlı","Paketleme berbat kargo etiketini faturanin ustune yapistirmislar faturA
yirtik ucuz etin yahnisi bukadar olur hayirli bazarlar  ,0"
3782,0.0,0.5999000072479248,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",demek 
3783,0.0,0.7009000182151794,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ürümek hem fiyat çok iyi hem de çok kullanmak 
3784,0.0,0.7996000051498413,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",gayet güzel beğenmek 
3785,0.0,0.9199000000953674,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",avantaj çekişmek Gu Br çok memnun kalmak tavsiye etmek 
3786,0.0,0.8657000064849854,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",arkadaş var gerçekten çok güzel 
3787,3.0,0.9423999786376953,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var"," ,1 yönleri: .

 ,-1 yönleri: Ürün korunaksız gönderilmiş.  ,0"
3788,0.0,0.8659999966621399,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",kırık gelmek anne günü hediye 
3789,3.0,0.713100016117096,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var","rengi görüntüsü dokusu herşey çok güzel en beğendiğim pastel
renklerinden biri esmer olduğum için en yakışanlardan olduğunu
düşünüyorum. kurutmuyor uzun süre dayanıyor tek ve büyük sıkıntı çok
kolay bulaşıyor elime bardağıma çok bulaşıyor iz yapıyor bu sorunu
hallederlerse en iyi markalara taş çıkarır  ,0"
3790,1.0,0.6401000022888184,"., .., hem, bir, ama, alt, görmek, yok, cok, gibi, ve, kısım, icin, konu, de, -1, ,, sanki, kasmak, ses, urun, alınmak, ne, ,0, aparat, <, ekranmak, gerekmek, pek, Görür","Guzel paketleme
Guzel urun tesekkurler  ,1"
3791,2.0,0.964900016784668,"., -1, ,, bir, !, bu, de, ,0, için, ), da, ve, (, Bu, diye, var, ürün, VE, daha, sonra, ;, BİR, ürünü, iade, ne, 3, kadar, ..., yok, ''","SAKIN ALMAYIN !!!!

Aşağıdaki linkte detaylı olarak yazdım. Konu Tüketici Hakem Heyetinde. Sonucu bekliyorum.  ,-1"
3792,4.0,0.5170999765396118,"., çok, ve, bir, için, ,1, ,0, güzel, ama, iyi, da, ürün, bu, Ürün, biraz, gücü, gibi, daha, fakat, göre, değil, gayet, yok, sık, ederim, de, en, olması, ağır, hızlı","hem hesaplı hem de çok hızlı kahve yapıyor. Su kaynatmak için de kullanılabilir. Su kaynatırken başından ayrılmayın. 
Tek kötü yanı sapı  hem çabuk kırılacak kadar gevrek bir malzeme hem de gereksiz uzun. Çıkmadığından da çok yer kaplıyor.  ,1"
3793,2.0,0.5943999886512756,"., -1, ,, bir, !, bu, de, ,0, için, ), da, ve, (, Bu, diye, var, ürün, VE, daha, sonra, ;, BİR, ürünü, iade, ne, 3, kadar, ..., yok, ''","Teslimat bugün yapılmadı. Ürünü aldım. Yalnız Wifi desteği uymadı. Wifi bağlantısı hikaye çıktı. Başka ne diyebilirim. Benim İnterneti tanımadı. Süperonline ve MaviNet kullanıyorum tanıyamadım.. Ürün Bende hayal kırıklığı yaşattı.&#160;  ,0"
3794,3.0,0.9508000016212463,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var","ürünü gold master diye aldım. 10 yıl garantili. televizyona taktım. hdmı
olarak kullanıyorum. ancak arada uydu çalışmıyor. kablolarını cıkarıp
takıyorum düzeliyor. ancak arızalı. servisine götürmekle ugrasamadım.
kenarda öylece duruyor.  ,-1"
